age,gender,race,importance_same_religion,field,reading,gaming,dining,music,movies,tv,clubbing,hiking,exercise,sports,tvsports,reading_normalized,gaming_normalized,dining_normalized,music_normalized,movies_normalized,tv_normalized,clubbing_normalized,hiking_normalized,exercise_normalized,sports_normalized,importance_same_religion_normalized,age-range,FoodChoice,Smoking,Drinking,locations
29.0,male,asian/pacific islander/asian-american,1.0,master of international affairs,5.0,9.0,10.0,10.0,10.0,10.0,8.0,7.0,8.0,10.0,9.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,"(26, 30)",Vegetarian,Yes,Occasionally,Sherwood Estates
29.0,male,asian/pacific islander/asian-american,1.0,master of international affairs,5.0,9.0,10.0,10.0,10.0,10.0,8.0,7.0,8.0,10.0,9.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,"(26, 30)",Vegetarian,Sometimes,Occasionally,Garden Ridge
29.0,male,asian/pacific islander/asian-american,1.0,master of international affairs,5.0,9.0,10.0,10.0,10.0,10.0,8.0,7.0,8.0,10.0,9.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,"(26, 30)",Non-Vegetarian,No,No,Parkridge
29.0,male,asian/pacific islander/asian-american,1.0,master of international affairs,5.0,9.0,10.0,10.0,10.0,10.0,8.0,7.0,8.0,10.0,9.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,"(26, 30)",Vegetarian,Sometimes,Yes,Uplands
29.0,male,asian/pacific islander/asian-american,1.0,master of international affairs,5.0,9.0,10.0,10.0,10.0,10.0,8.0,7.0,8.0,10.0,9.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,"(26, 30)",Non-Vegetarian,Yes,Yes,Westhill
29.0,male,asian/pacific islander/asian-american,1.0,master of international affairs,5.0,9.0,10.0,10.0,10.0,10.0,8.0,7.0,8.0,10.0,9.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,"(26, 30)",Vegetarian,No,Yes,Dewdney Place
29.0,male,asian/pacific islander/asian-american,1.0,master of international affairs,5.0,9.0,10.0,10.0,10.0,10.0,8.0,7.0,8.0,10.0,9.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,"(26, 30)",Vegetarian,Sometimes,Occasionally,Arcola Sub
29.0,male,asian/pacific islander/asian-american,1.0,master of international affairs,5.0,9.0,10.0,10.0,10.0,10.0,8.0,7.0,8.0,10.0,9.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,"(26, 30)",Vegetarian,Yes,Occasionally,Balbrigan Place
22.0,female,other,5.0,sociology and education,9.0,1.0,10.0,9.0,5.0,5.0,4.0,2.0,10.0,5.0,3.0,0.9,0.2,1.0,0.9,1.0,1.0,0.8,0.4,1.0,1.0,1.0,"(21, 25)",Non-Vegetarian,Yes,Yes,Albert Park
22.0,female,other,5.0,sociology and education,9.0,1.0,10.0,9.0,5.0,5.0,4.0,2.0,10.0,5.0,3.0,0.9,0.2,1.0,0.9,1.0,1.0,0.8,0.4,1.0,1.0,1.0,"(21, 25)",Vegetarian,Sometimes,No,Lakewood
22.0,female,other,5.0,sociology and education,9.0,1.0,10.0,9.0,5.0,5.0,4.0,2.0,10.0,5.0,3.0,0.9,0.2,1.0,0.9,1.0,1.0,0.8,0.4,1.0,1.0,1.0,"(21, 25)",Non-Vegetarian,Sometimes,No,Arcola Sub
22.0,female,other,5.0,sociology and education,9.0,1.0,10.0,9.0,5.0,5.0,4.0,2.0,10.0,5.0,3.0,0.9,0.2,1.0,0.9,1.0,1.0,0.8,0.4,1.0,1.0,1.0,"(21, 25)",Vegetarian,No,Occasionally,Harbour Landing
22.0,female,other,5.0,sociology and education,9.0,1.0,10.0,9.0,5.0,5.0,4.0,2.0,10.0,5.0,3.0,0.9,0.2,1.0,0.9,1.0,1.0,0.8,0.4,1.0,1.0,1.0,"(21, 25)",Vegetarian,Yes,No,Creekside
22.0,female,other,5.0,sociology and education,9.0,1.0,10.0,9.0,5.0,5.0,4.0,2.0,10.0,5.0,3.0,0.9,0.2,1.0,0.9,1.0,1.0,0.8,0.4,1.0,1.0,1.0,"(21, 25)",Vegetarian,Yes,No,Albert Park
22.0,female,other,5.0,sociology and education,9.0,1.0,10.0,9.0,5.0,5.0,4.0,2.0,10.0,5.0,3.0,0.9,0.2,1.0,0.9,1.0,1.0,0.8,0.4,1.0,1.0,1.0,"(21, 25)",Non-Vegetarian,Yes,Occasionally,Sherwood Estates
22.0,female,other,5.0,sociology and education,9.0,1.0,10.0,9.0,5.0,5.0,4.0,2.0,10.0,5.0,3.0,0.9,0.2,1.0,0.9,1.0,1.0,0.8,0.4,1.0,1.0,1.0,"(21, 25)",Non-Vegetarian,No,Occasionally,Highland Park
22.0,female,other,5.0,sociology and education,9.0,1.0,10.0,9.0,5.0,5.0,4.0,2.0,10.0,5.0,3.0,0.9,0.2,1.0,0.9,1.0,1.0,0.8,0.4,1.0,1.0,1.0,"(21, 25)",Non-Vegetarian,No,Occasionally,Dewdney Place
23.0,female,european/caucasian-american,1.0,elementary education,7.0,1.0,10.0,10.0,9.0,1.0,7.0,2.0,3.0,1.0,3.0,0.875,0.2,1.0,1.0,0.9,0.2,0.875,0.4,0.6,0.2,1.0,"(21, 25)",Vegetarian,No,Occasionally,Lakewood
23.0,female,european/caucasian-american,1.0,elementary education,7.0,1.0,10.0,10.0,9.0,1.0,7.0,2.0,3.0,1.0,3.0,0.875,0.2,1.0,1.0,0.9,0.2,0.875,0.4,0.6,0.2,1.0,"(21, 25)",Non-Vegetarian,Sometimes,No,Regent Park
23.0,female,european/caucasian-american,1.0,elementary education,7.0,1.0,10.0,10.0,9.0,1.0,7.0,2.0,3.0,1.0,3.0,0.875,0.2,1.0,1.0,0.9,0.2,0.875,0.4,0.6,0.2,1.0,"(21, 25)",Non-Vegetarian,No,Occasionally,Belvedere
23.0,female,european/caucasian-american,1.0,elementary education,7.0,1.0,10.0,10.0,9.0,1.0,7.0,2.0,3.0,1.0,3.0,0.875,0.2,1.0,1.0,0.9,0.2,0.875,0.4,0.6,0.2,1.0,"(21, 25)",Vegetarian,Yes,Occasionally,Garden Ridge
23.0,female,european/caucasian-american,1.0,elementary education,7.0,1.0,10.0,10.0,9.0,1.0,7.0,2.0,3.0,1.0,3.0,0.875,0.2,1.0,1.0,0.9,0.2,0.875,0.4,0.6,0.2,1.0,"(21, 25)",Non-Vegetarian,Yes,No,Wascana Crescents
23.0,female,european/caucasian-american,1.0,elementary education,7.0,1.0,10.0,10.0,9.0,1.0,7.0,2.0,3.0,1.0,3.0,0.875,0.2,1.0,1.0,0.9,0.2,0.875,0.4,0.6,0.2,1.0,"(21, 25)",Vegetarian,No,Occasionally,Balbrigan Place
23.0,female,european/caucasian-american,1.0,elementary education,7.0,1.0,10.0,10.0,9.0,1.0,7.0,2.0,3.0,1.0,3.0,0.875,0.2,1.0,1.0,0.9,0.2,0.875,0.4,0.6,0.2,1.0,"(21, 25)",Vegetarian,Sometimes,Yes,Creekside
23.0,female,european/caucasian-american,1.0,elementary education,7.0,1.0,10.0,10.0,9.0,1.0,7.0,2.0,3.0,1.0,3.0,0.875,0.2,1.0,1.0,0.9,0.2,0.875,0.4,0.6,0.2,1.0,"(21, 25)",Vegetarian,Yes,Yes,Uplands
23.0,female,european/caucasian-american,1.0,elementary education,7.0,1.0,10.0,10.0,9.0,1.0,7.0,2.0,3.0,1.0,3.0,0.875,0.2,1.0,1.0,0.9,0.2,0.875,0.4,0.6,0.2,1.0,"(21, 25)",Vegetarian,Yes,No,Westhill
24.0,female,asian/pacific islander/asian-american,3.0,biology,7.0,1.0,7.0,10.0,7.0,5.0,8.0,7.0,3.0,9.0,6.0,0.875,0.2,0.875,1.0,0.875,1.0,1.0,0.875,0.6,0.9,0.6,"(21, 25)",Non-Vegetarian,No,Occasionally,Belvedere
24.0,female,asian/pacific islander/asian-american,3.0,biology,7.0,1.0,7.0,10.0,7.0,5.0,8.0,7.0,3.0,9.0,6.0,0.875,0.2,0.875,1.0,0.875,1.0,1.0,0.875,0.6,0.9,0.6,"(21, 25)",Non-Vegetarian,No,Yes,Sherwood Estates
24.0,female,asian/pacific islander/asian-american,3.0,biology,7.0,1.0,7.0,10.0,7.0,5.0,8.0,7.0,3.0,9.0,6.0,0.875,0.2,0.875,1.0,0.875,1.0,1.0,0.875,0.6,0.9,0.6,"(21, 25)",Vegetarian,Sometimes,No,Arcola Sub
24.0,female,asian/pacific islander/asian-american,3.0,biology,7.0,1.0,7.0,10.0,7.0,5.0,8.0,7.0,3.0,9.0,6.0,0.875,0.2,0.875,1.0,0.875,1.0,1.0,0.875,0.6,0.9,0.6,"(21, 25)",Vegetarian,No,Yes,Dewdney Place
24.0,female,asian/pacific islander/asian-american,3.0,biology,7.0,1.0,7.0,10.0,7.0,5.0,8.0,7.0,3.0,9.0,6.0,0.875,0.2,0.875,1.0,0.875,1.0,1.0,0.875,0.6,0.9,0.6,"(21, 25)",Non-Vegetarian,Yes,Yes,Uplands
24.0,female,asian/pacific islander/asian-american,3.0,biology,7.0,1.0,7.0,10.0,7.0,5.0,8.0,7.0,3.0,9.0,6.0,0.875,0.2,0.875,1.0,0.875,1.0,1.0,0.875,0.6,0.9,0.6,"(21, 25)",Vegetarian,Yes,Occasionally,Albert Park
24.0,female,asian/pacific islander/asian-american,3.0,biology,7.0,1.0,7.0,10.0,7.0,5.0,8.0,7.0,3.0,9.0,6.0,0.875,0.2,0.875,1.0,0.875,1.0,1.0,0.875,0.6,0.9,0.6,"(21, 25)",Vegetarian,Sometimes,No,Lakewood
24.0,female,asian/pacific islander/asian-american,3.0,biology,7.0,1.0,7.0,10.0,7.0,5.0,8.0,7.0,3.0,9.0,6.0,0.875,0.2,0.875,1.0,0.875,1.0,1.0,0.875,0.6,0.9,0.6,"(21, 25)",Vegetarian,Sometimes,No,Grand Trunk Annex
24.0,female,asian/pacific islander/asian-american,3.0,biology,7.0,1.0,7.0,10.0,7.0,5.0,8.0,7.0,3.0,9.0,6.0,0.875,0.2,0.875,1.0,0.875,1.0,1.0,0.875,0.6,0.9,0.6,"(21, 25)",Vegetarian,No,Yes,CPR Annex
34.0,female,european/caucasian-american,1.0,american studies,10.0,1.0,7.0,9.0,6.0,6.0,1.0,9.0,10.0,1.0,1.0,1.0,0.2,0.875,0.9,0.75,0.75,0.2,0.9,1.0,0.2,1.0,"(31, 35)",Vegetarian,Sometimes,Occasionally,Westhill
34.0,female,european/caucasian-american,1.0,american studies,10.0,1.0,7.0,9.0,6.0,6.0,1.0,9.0,10.0,1.0,1.0,1.0,0.2,0.875,0.9,0.75,0.75,0.2,0.9,1.0,0.2,1.0,"(31, 35)",Vegetarian,Yes,No,Grand Trunk Annex
34.0,female,european/caucasian-american,1.0,american studies,10.0,1.0,7.0,9.0,6.0,6.0,1.0,9.0,10.0,1.0,1.0,1.0,0.2,0.875,0.9,0.75,0.75,0.2,0.9,1.0,0.2,1.0,"(31, 35)",Vegetarian,No,Yes,Highland Park
34.0,female,european/caucasian-american,1.0,american studies,10.0,1.0,7.0,9.0,6.0,6.0,1.0,9.0,10.0,1.0,1.0,1.0,0.2,0.875,0.9,0.75,0.75,0.2,0.9,1.0,0.2,1.0,"(31, 35)",Non-Vegetarian,Sometimes,No,Uplands
34.0,female,european/caucasian-american,1.0,american studies,10.0,1.0,7.0,9.0,6.0,6.0,1.0,9.0,10.0,1.0,1.0,1.0,0.2,0.875,0.9,0.75,0.75,0.2,0.9,1.0,0.2,1.0,"(31, 35)",Vegetarian,Yes,Yes,Arcola Sub
34.0,female,european/caucasian-american,1.0,american studies,10.0,1.0,7.0,9.0,6.0,6.0,1.0,9.0,10.0,1.0,1.0,1.0,0.2,0.875,0.9,0.75,0.75,0.2,0.9,1.0,0.2,1.0,"(31, 35)",Vegetarian,Yes,No,Garden Ridge
34.0,female,european/caucasian-american,1.0,american studies,10.0,1.0,7.0,9.0,6.0,6.0,1.0,9.0,10.0,1.0,1.0,1.0,0.2,0.875,0.9,0.75,0.75,0.2,0.9,1.0,0.2,1.0,"(31, 35)",Vegetarian,Yes,Yes,Wascana Crescents
34.0,female,european/caucasian-american,1.0,american studies,10.0,1.0,7.0,9.0,6.0,6.0,1.0,9.0,10.0,1.0,1.0,1.0,0.2,0.875,0.9,0.75,0.75,0.2,0.9,1.0,0.2,1.0,"(31, 35)",Non-Vegetarian,Yes,Occasionally,Grand Trunk Annex
34.0,female,european/caucasian-american,1.0,american studies,10.0,1.0,7.0,9.0,6.0,6.0,1.0,9.0,10.0,1.0,1.0,1.0,0.2,0.875,0.9,0.75,0.75,0.2,0.9,1.0,0.2,1.0,"(31, 35)",Vegetarian,No,No,Lakewood
27.0,female,european/caucasian-american,5.0,arts administration,7.0,2.0,8.0,10.0,9.0,5.0,8.0,8.0,8.0,8.0,5.0,0.875,0.4,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,"(26, 30)",Non-Vegetarian,Yes,Yes,Dewdney Place
27.0,female,european/caucasian-american,5.0,arts administration,7.0,2.0,8.0,10.0,9.0,5.0,8.0,8.0,8.0,8.0,5.0,0.875,0.4,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,"(26, 30)",Vegetarian,No,No,Regent Park
27.0,female,european/caucasian-american,5.0,arts administration,7.0,2.0,8.0,10.0,9.0,5.0,8.0,8.0,8.0,8.0,5.0,0.875,0.4,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,"(26, 30)",Non-Vegetarian,Yes,No,Westhill
27.0,female,european/caucasian-american,5.0,arts administration,7.0,2.0,8.0,10.0,9.0,5.0,8.0,8.0,8.0,8.0,5.0,0.875,0.4,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,"(26, 30)",Vegetarian,Yes,No,Balbrigan Place
27.0,female,european/caucasian-american,5.0,arts administration,7.0,2.0,8.0,10.0,9.0,5.0,8.0,8.0,8.0,8.0,5.0,0.875,0.4,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,"(26, 30)",Non-Vegetarian,Sometimes,Yes,Albert Park
27.0,female,european/caucasian-american,5.0,arts administration,7.0,2.0,8.0,10.0,9.0,5.0,8.0,8.0,8.0,8.0,5.0,0.875,0.4,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,"(26, 30)",Vegetarian,Yes,Occasionally,City View
27.0,female,european/caucasian-american,5.0,arts administration,7.0,2.0,8.0,10.0,9.0,5.0,8.0,8.0,8.0,8.0,5.0,0.875,0.4,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,"(26, 30)",Vegetarian,Yes,Yes,Lakewood
27.0,female,european/caucasian-american,5.0,arts administration,7.0,2.0,8.0,10.0,9.0,5.0,8.0,8.0,8.0,8.0,5.0,0.875,0.4,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,"(26, 30)",Non-Vegetarian,No,Occasionally,Balbrigan Place
27.0,female,european/caucasian-american,5.0,arts administration,7.0,2.0,8.0,10.0,9.0,5.0,8.0,8.0,8.0,8.0,5.0,0.875,0.4,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,"(26, 30)",Vegetarian,Yes,Occasionally,Uplands
34.0,female,european/caucasian-american,6.0,conservation biology,9.0,1.0,8.0,7.0,8.0,6.0,6.0,8.0,5.0,3.0,3.0,0.9,0.2,1.0,0.875,1.0,0.75,0.75,1.0,1.0,0.6,0.6,"(31, 35)",Vegetarian,Sometimes,Yes,Dewdney Place
34.0,female,european/caucasian-american,6.0,conservation biology,9.0,1.0,8.0,7.0,8.0,6.0,6.0,8.0,5.0,3.0,3.0,0.9,0.2,1.0,0.875,1.0,0.75,0.75,1.0,1.0,0.6,0.6,"(31, 35)",Non-Vegetarian,No,Yes,Parkridge
34.0,female,european/caucasian-american,6.0,conservation biology,9.0,1.0,8.0,7.0,8.0,6.0,6.0,8.0,5.0,3.0,3.0,0.9,0.2,1.0,0.875,1.0,0.75,0.75,1.0,1.0,0.6,0.6,"(31, 35)",Vegetarian,Yes,No,Belvedere
34.0,female,european/caucasian-american,6.0,conservation biology,9.0,1.0,8.0,7.0,8.0,6.0,6.0,8.0,5.0,3.0,3.0,0.9,0.2,1.0,0.875,1.0,0.75,0.75,1.0,1.0,0.6,0.6,"(31, 35)",Non-Vegetarian,Sometimes,No,City View
34.0,female,european/caucasian-american,6.0,conservation biology,9.0,1.0,8.0,7.0,8.0,6.0,6.0,8.0,5.0,3.0,3.0,0.9,0.2,1.0,0.875,1.0,0.75,0.75,1.0,1.0,0.6,0.6,"(31, 35)",Non-Vegetarian,No,No,Grand Trunk Annex
34.0,female,european/caucasian-american,6.0,conservation biology,9.0,1.0,8.0,7.0,8.0,6.0,6.0,8.0,5.0,3.0,3.0,0.9,0.2,1.0,0.875,1.0,0.75,0.75,1.0,1.0,0.6,0.6,"(31, 35)",Vegetarian,Sometimes,Yes,Belvedere
34.0,female,european/caucasian-american,6.0,conservation biology,9.0,1.0,8.0,7.0,8.0,6.0,6.0,8.0,5.0,3.0,3.0,0.9,0.2,1.0,0.875,1.0,0.75,0.75,1.0,1.0,0.6,0.6,"(31, 35)",Non-Vegetarian,No,No,Garden Ridge
34.0,female,european/caucasian-american,6.0,conservation biology,9.0,1.0,8.0,7.0,8.0,6.0,6.0,8.0,5.0,3.0,3.0,0.9,0.2,1.0,0.875,1.0,0.75,0.75,1.0,1.0,0.6,0.6,"(31, 35)",Non-Vegetarian,Sometimes,Occasionally,Balbrigan Place
34.0,female,european/caucasian-american,6.0,conservation biology,9.0,1.0,8.0,7.0,8.0,6.0,6.0,8.0,5.0,3.0,3.0,0.9,0.2,1.0,0.875,1.0,0.75,0.75,1.0,1.0,0.6,0.6,"(31, 35)",Non-Vegetarian,Yes,Occasionally,Garden Ridge
26.0,female,asian/pacific islander/asian-american,1.0,mba,10.0,14.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,10.0,10.0,1.0,1.4,1.0,1.0,1.0,1.0,0.9,0.9,0.9,1.0,1.0,"(26, 30)",Vegetarian,Sometimes,No,Harbour Landing
26.0,female,asian/pacific islander/asian-american,1.0,mba,10.0,14.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,10.0,10.0,1.0,1.4,1.0,1.0,1.0,1.0,0.9,0.9,0.9,1.0,1.0,"(26, 30)",Vegetarian,Sometimes,Occasionally,Parkridge
26.0,female,asian/pacific islander/asian-american,1.0,mba,10.0,14.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,10.0,10.0,1.0,1.4,1.0,1.0,1.0,1.0,0.9,0.9,0.9,1.0,1.0,"(26, 30)",Vegetarian,Yes,Yes,Sherwood Estates
26.0,female,asian/pacific islander/asian-american,1.0,mba,10.0,14.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,10.0,10.0,1.0,1.4,1.0,1.0,1.0,1.0,0.9,0.9,0.9,1.0,1.0,"(26, 30)",Non-Vegetarian,Sometimes,Yes,Lakewood
26.0,female,asian/pacific islander/asian-american,1.0,mba,10.0,14.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,10.0,10.0,1.0,1.4,1.0,1.0,1.0,1.0,0.9,0.9,0.9,1.0,1.0,"(26, 30)",Non-Vegetarian,Sometimes,Yes,Harbour Landing
26.0,female,asian/pacific islander/asian-american,1.0,mba,10.0,14.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,10.0,10.0,1.0,1.4,1.0,1.0,1.0,1.0,0.9,0.9,0.9,1.0,1.0,"(26, 30)",Non-Vegetarian,Sometimes,Yes,Riverside
26.0,female,asian/pacific islander/asian-american,1.0,mba,10.0,14.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,10.0,10.0,1.0,1.4,1.0,1.0,1.0,1.0,0.9,0.9,0.9,1.0,1.0,"(26, 30)",Vegetarian,No,No,City View
26.0,female,asian/pacific islander/asian-american,1.0,mba,10.0,14.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,10.0,10.0,1.0,1.4,1.0,1.0,1.0,1.0,0.9,0.9,0.9,1.0,1.0,"(26, 30)",Vegetarian,Yes,No,Belvedere
29.0,female,asian/pacific islander/asian-american,1.0,business,4.0,1.0,7.0,7.0,4.0,1.0,3.0,4.0,5.0,8.0,1.0,0.8,0.2,0.875,0.875,0.8,0.2,0.6,0.8,1.0,1.0,1.0,"(26, 30)",Vegetarian,No,No,Garden Ridge
29.0,female,asian/pacific islander/asian-american,1.0,business,4.0,1.0,7.0,7.0,4.0,1.0,3.0,4.0,5.0,8.0,1.0,0.8,0.2,0.875,0.875,0.8,0.2,0.6,0.8,1.0,1.0,1.0,"(26, 30)",Vegetarian,Yes,No,City View
29.0,female,asian/pacific islander/asian-american,1.0,business,4.0,1.0,7.0,7.0,4.0,1.0,3.0,4.0,5.0,8.0,1.0,0.8,0.2,0.875,0.875,0.8,0.2,0.6,0.8,1.0,1.0,1.0,"(26, 30)",Non-Vegetarian,Sometimes,Yes,Arcola Sub
29.0,female,asian/pacific islander/asian-american,1.0,business,4.0,1.0,7.0,7.0,4.0,1.0,3.0,4.0,5.0,8.0,1.0,0.8,0.2,0.875,0.875,0.8,0.2,0.6,0.8,1.0,1.0,1.0,"(26, 30)",Non-Vegetarian,Yes,Occasionally,Riverside
29.0,female,asian/pacific islander/asian-american,1.0,business,4.0,1.0,7.0,7.0,4.0,1.0,3.0,4.0,5.0,8.0,1.0,0.8,0.2,0.875,0.875,0.8,0.2,0.6,0.8,1.0,1.0,1.0,"(26, 30)",Non-Vegetarian,Yes,Yes,Riverside
29.0,female,asian/pacific islander/asian-american,1.0,business,4.0,1.0,7.0,7.0,4.0,1.0,3.0,4.0,5.0,8.0,1.0,0.8,0.2,0.875,0.875,0.8,0.2,0.6,0.8,1.0,1.0,1.0,"(26, 30)",Vegetarian,No,Occasionally,Harbour Landing
29.0,female,asian/pacific islander/asian-american,1.0,business,4.0,1.0,7.0,7.0,4.0,1.0,3.0,4.0,5.0,8.0,1.0,0.8,0.2,0.875,0.875,0.8,0.2,0.6,0.8,1.0,1.0,1.0,"(26, 30)",Vegetarian,No,No,Arcola Sub
29.0,female,asian/pacific islander/asian-american,1.0,business,4.0,1.0,7.0,7.0,4.0,1.0,3.0,4.0,5.0,8.0,1.0,0.8,0.2,0.875,0.875,0.8,0.2,0.6,0.8,1.0,1.0,1.0,"(26, 30)",Vegetarian,Yes,No,Riverside
29.0,female,asian/pacific islander/asian-american,1.0,business,4.0,1.0,7.0,7.0,4.0,1.0,3.0,4.0,5.0,8.0,1.0,0.8,0.2,0.875,0.875,0.8,0.2,0.6,0.8,1.0,1.0,1.0,"(26, 30)",Non-Vegetarian,No,Yes,Highland Park
26.0,female,latino/hispanic american,3.0,sociology,10.0,4.0,8.0,10.0,10.0,1.0,9.0,9.0,5.0,6.0,5.0,1.0,0.8,1.0,1.0,1.0,0.2,0.9,0.9,1.0,0.75,0.6,"(26, 30)",Non-Vegetarian,No,Occasionally,Balbrigan Place
26.0,female,latino/hispanic american,3.0,sociology,10.0,4.0,8.0,10.0,10.0,1.0,9.0,9.0,5.0,6.0,5.0,1.0,0.8,1.0,1.0,1.0,0.2,0.9,0.9,1.0,0.75,0.6,"(26, 30)",Non-Vegetarian,Yes,No,Regent Park
26.0,female,latino/hispanic american,3.0,sociology,10.0,4.0,8.0,10.0,10.0,1.0,9.0,9.0,5.0,6.0,5.0,1.0,0.8,1.0,1.0,1.0,0.2,0.9,0.9,1.0,0.75,0.6,"(26, 30)",Non-Vegetarian,No,Occasionally,Sherwood Estates
26.0,female,latino/hispanic american,3.0,sociology,10.0,4.0,8.0,10.0,10.0,1.0,9.0,9.0,5.0,6.0,5.0,1.0,0.8,1.0,1.0,1.0,0.2,0.9,0.9,1.0,0.75,0.6,"(26, 30)",Vegetarian,No,Yes,Riverside
26.0,female,latino/hispanic american,3.0,sociology,10.0,4.0,8.0,10.0,10.0,1.0,9.0,9.0,5.0,6.0,5.0,1.0,0.8,1.0,1.0,1.0,0.2,0.9,0.9,1.0,0.75,0.6,"(26, 30)",Non-Vegetarian,No,Yes,Grand Trunk Annex
26.0,female,latino/hispanic american,3.0,sociology,10.0,4.0,8.0,10.0,10.0,1.0,9.0,9.0,5.0,6.0,5.0,1.0,0.8,1.0,1.0,1.0,0.2,0.9,0.9,1.0,0.75,0.6,"(26, 30)",Vegetarian,Yes,No,Grand Trunk Annex
26.0,female,latino/hispanic american,3.0,sociology,10.0,4.0,8.0,10.0,10.0,1.0,9.0,9.0,5.0,6.0,5.0,1.0,0.8,1.0,1.0,1.0,0.2,0.9,0.9,1.0,0.75,0.6,"(26, 30)",Vegetarian,Yes,No,Sherwood Estates
26.0,female,latino/hispanic american,3.0,sociology,10.0,4.0,8.0,10.0,10.0,1.0,9.0,9.0,5.0,6.0,5.0,1.0,0.8,1.0,1.0,1.0,0.2,0.9,0.9,1.0,0.75,0.6,"(26, 30)",Vegetarian,Sometimes,Yes,Creekside
26.0,female,latino/hispanic american,3.0,sociology,10.0,4.0,8.0,10.0,10.0,1.0,9.0,9.0,5.0,6.0,5.0,1.0,0.8,1.0,1.0,1.0,0.2,0.9,0.9,1.0,0.75,0.6,"(26, 30)",Non-Vegetarian,Sometimes,No,Parkridge
27.0,male,european/caucasian-american,3.0,japanese literature,9.0,7.0,9.0,8.0,9.0,5.0,3.0,5.0,7.0,7.0,2.0,0.9,0.875,0.9,1.0,0.9,1.0,0.6,1.0,0.875,0.875,0.6,"(26, 30)",Vegetarian,Sometimes,Occasionally,Creekside
27.0,male,european/caucasian-american,3.0,japanese literature,9.0,7.0,9.0,8.0,9.0,5.0,3.0,5.0,7.0,7.0,2.0,0.9,0.875,0.9,1.0,0.9,1.0,0.6,1.0,0.875,0.875,0.6,"(26, 30)",Vegetarian,Yes,No,Albert Park
27.0,male,european/caucasian-american,3.0,japanese literature,9.0,7.0,9.0,8.0,9.0,5.0,3.0,5.0,7.0,7.0,2.0,0.9,0.875,0.9,1.0,0.9,1.0,0.6,1.0,0.875,0.875,0.6,"(26, 30)",Non-Vegetarian,Sometimes,Occasionally,Grand Trunk Annex
27.0,male,european/caucasian-american,3.0,japanese literature,9.0,7.0,9.0,8.0,9.0,5.0,3.0,5.0,7.0,7.0,2.0,0.9,0.875,0.9,1.0,0.9,1.0,0.6,1.0,0.875,0.875,0.6,"(26, 30)",Non-Vegetarian,Sometimes,No,Albert Park
27.0,male,european/caucasian-american,3.0,japanese literature,9.0,7.0,9.0,8.0,9.0,5.0,3.0,5.0,7.0,7.0,2.0,0.9,0.875,0.9,1.0,0.9,1.0,0.6,1.0,0.875,0.875,0.6,"(26, 30)",Vegetarian,No,No,Garden Ridge
27.0,male,european/caucasian-american,3.0,japanese literature,9.0,7.0,9.0,8.0,9.0,5.0,3.0,5.0,7.0,7.0,2.0,0.9,0.875,0.9,1.0,0.9,1.0,0.6,1.0,0.875,0.875,0.6,"(26, 30)",Vegetarian,No,No,City View
27.0,male,european/caucasian-american,3.0,japanese literature,9.0,7.0,9.0,8.0,9.0,5.0,3.0,5.0,7.0,7.0,2.0,0.9,0.875,0.9,1.0,0.9,1.0,0.6,1.0,0.875,0.875,0.6,"(26, 30)",Vegetarian,Yes,No,Garden Ridge
27.0,male,european/caucasian-american,3.0,japanese literature,9.0,7.0,9.0,8.0,9.0,5.0,3.0,5.0,7.0,7.0,2.0,0.9,0.875,0.9,1.0,0.9,1.0,0.6,1.0,0.875,0.875,0.6,"(26, 30)",Vegetarian,Sometimes,No,Albert Park
