age-range,gender,race,FoodChoice,field,reading_normalized,gaming_normalized,dining_normalized,music_normalized,movies_normalized,tv_normalized,clubbing_normalized,hiking_normalized,exercise_normalized,sports_normalized,importance_same_religion_normalized,Smoking,Drinking,locations
"(26, 30)",male,european/caucasian-american,Vegetarian,biomedicine,1.0,0.6,0.875,0.75,1.0,1.0,0.6,1.0,0.875,1.0,1.0,Yes,Yes,Normanview West Addition
"(26, 30)",male,european/caucasian-american,Vegetarian,biomedicine,1.0,0.6,0.875,0.75,1.0,1.0,0.6,1.0,0.875,1.0,1.0,Sometimes,Yes,Rochdale Park
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,biomedicine,1.0,0.6,0.875,0.75,1.0,1.0,0.6,1.0,0.875,1.0,1.0,Yes,Occasionally,Arcola Sub
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,biomedicine,1.0,0.6,0.875,0.75,1.0,1.0,0.6,1.0,0.875,1.0,1.0,Sometimes,Occasionally,Wascana Crescents
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,biomedicine,1.0,0.6,0.875,0.75,1.0,1.0,0.6,1.0,0.875,1.0,1.0,No,Occasionally,McCarthy Park
"(26, 30)",male,european/caucasian-american,Vegetarian,biomedicine,1.0,0.6,0.875,0.75,1.0,1.0,0.6,1.0,0.875,1.0,1.0,No,No,University Park East
"(26, 30)",male,european/caucasian-american,Vegetarian,biomedicine,1.0,0.6,0.875,0.75,1.0,1.0,0.6,1.0,0.875,1.0,1.0,No,No,Wascana View
"(26, 30)",male,european/caucasian-american,Vegetarian,biomedicine,1.0,0.6,0.875,0.75,1.0,1.0,0.6,1.0,0.875,1.0,1.0,Sometimes,No,Eastpoint Estates
"(26, 30)",male,european/caucasian-american,Vegetarian,biomedicine,1.0,0.6,0.875,0.75,1.0,1.0,0.6,1.0,0.875,1.0,1.0,No,Yes,Harbour Landing
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,biomedicine,1.0,0.6,0.875,0.75,1.0,1.0,0.6,1.0,0.875,1.0,1.0,Yes,No,Sherwood Estates
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,biomedicine,1.0,0.6,0.875,0.75,1.0,1.0,0.6,1.0,0.875,1.0,1.0,Sometimes,Occasionally,Lakewood
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,biomedicine,1.0,0.6,0.875,0.75,1.0,1.0,0.6,1.0,0.875,1.0,1.0,Sometimes,Yes,Dewdney Place
"(26, 30)",male,european/caucasian-american,Vegetarian,biomedicine,1.0,0.6,0.875,0.75,1.0,1.0,0.6,1.0,0.875,1.0,1.0,Yes,Occasionally,Rothwell Place
"(26, 30)",male,european/caucasian-american,Vegetarian,biomedicine,1.0,0.6,0.875,0.75,1.0,1.0,0.6,1.0,0.875,1.0,1.0,No,No,Argyle Park
"(26, 30)",male,european/caucasian-american,Vegetarian,biomedicine,1.0,0.6,0.875,0.75,1.0,1.0,0.6,1.0,0.875,1.0,1.0,Yes,Yes,Eastgate
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,biomedicine,1.0,0.6,0.875,0.75,1.0,1.0,0.6,1.0,0.875,1.0,1.0,Sometimes,Occasionally,Mayfair
"(26, 30)",male,european/caucasian-american,Vegetarian,biomedicine,1.0,0.6,0.875,0.75,1.0,1.0,0.6,1.0,0.875,1.0,1.0,No,Occasionally,Mayfair
"(26, 30)",male,european/caucasian-american,Non-Vegetarian,biomedicine,1.0,0.6,0.875,0.75,1.0,1.0,0.6,1.0,0.875,1.0,1.0,No,Yes,Westhill
"(41, 60)",male,european/caucasian-american,Vegetarian,international affairs,1.0,0.2,0.2,1.0,1.0,1.0,0.2,1.0,0.4,0.2,1.0,Yes,No,Mount Royal
"(41, 60)",male,european/caucasian-american,Non-Vegetarian,international affairs,1.0,0.2,0.2,1.0,1.0,1.0,0.2,1.0,0.4,0.2,1.0,Yes,Yes,Parkridge
"(41, 60)",male,european/caucasian-american,Non-Vegetarian,international affairs,1.0,0.2,0.2,1.0,1.0,1.0,0.2,1.0,0.4,0.2,1.0,Sometimes,No,Lakeview Annex
"(41, 60)",male,european/caucasian-american,Non-Vegetarian,international affairs,1.0,0.2,0.2,1.0,1.0,1.0,0.2,1.0,0.4,0.2,1.0,Yes,No,Arcola Sub
"(41, 60)",male,european/caucasian-american,Vegetarian,international affairs,1.0,0.2,0.2,1.0,1.0,1.0,0.2,1.0,0.4,0.2,1.0,Yes,Yes,Industrial Centre
"(41, 60)",male,european/caucasian-american,Non-Vegetarian,international affairs,1.0,0.2,0.2,1.0,1.0,1.0,0.2,1.0,0.4,0.2,1.0,Sometimes,Yes,Rosemont South
"(41, 60)",male,european/caucasian-american,Non-Vegetarian,international affairs,1.0,0.2,0.2,1.0,1.0,1.0,0.2,1.0,0.4,0.2,1.0,Sometimes,Yes,Kensington Greens
"(41, 60)",male,european/caucasian-american,Non-Vegetarian,international affairs,1.0,0.2,0.2,1.0,1.0,1.0,0.2,1.0,0.4,0.2,1.0,Yes,Occasionally,Assiniboia East
"(41, 60)",male,european/caucasian-american,Vegetarian,international affairs,1.0,0.2,0.2,1.0,1.0,1.0,0.2,1.0,0.4,0.2,1.0,No,Yes,Grand Trunk Annex
"(41, 60)",male,european/caucasian-american,Non-Vegetarian,international affairs,1.0,0.2,0.2,1.0,1.0,1.0,0.2,1.0,0.4,0.2,1.0,Sometimes,Yes,Lakeview Annex
"(41, 60)",male,european/caucasian-american,Vegetarian,international affairs,1.0,0.2,0.2,1.0,1.0,1.0,0.2,1.0,0.4,0.2,1.0,Yes,No,Gardiner Heights
"(41, 60)",male,european/caucasian-american,Non-Vegetarian,international affairs,1.0,0.2,0.2,1.0,1.0,1.0,0.2,1.0,0.4,0.2,1.0,Sometimes,Yes,Belvedere
"(41, 60)",male,european/caucasian-american,Vegetarian,international affairs,1.0,0.2,0.2,1.0,1.0,1.0,0.2,1.0,0.4,0.2,1.0,Yes,No,Douglas Place
"(41, 60)",male,european/caucasian-american,Non-Vegetarian,international affairs,1.0,0.2,0.2,1.0,1.0,1.0,0.2,1.0,0.4,0.2,1.0,No,Occasionally,Maple Ridge
"(41, 60)",male,european/caucasian-american,Non-Vegetarian,international affairs,1.0,0.2,0.2,1.0,1.0,1.0,0.2,1.0,0.4,0.2,1.0,Yes,No,University Park
"(41, 60)",male,european/caucasian-american,Non-Vegetarian,international affairs,1.0,0.2,0.2,1.0,1.0,1.0,0.2,1.0,0.4,0.2,1.0,Sometimes,Yes,Mount Royal
"(41, 60)",male,european/caucasian-american,Non-Vegetarian,international affairs,1.0,0.2,0.2,1.0,1.0,1.0,0.2,1.0,0.4,0.2,1.0,Sometimes,Yes,Wascana Park
"(41, 60)",male,european/caucasian-american,Vegetarian,international affairs,1.0,0.2,0.2,1.0,1.0,1.0,0.2,1.0,0.4,0.2,1.0,Sometimes,Occasionally,Lakeview Centre
"(41, 60)",male,european/caucasian-american,Non-Vegetarian,international affairs,1.0,0.2,0.2,1.0,1.0,1.0,0.2,1.0,0.4,0.2,1.0,Sometimes,No,Mount Pleasant
"(41, 60)",male,european/caucasian-american,Vegetarian,international affairs,1.0,0.2,0.2,1.0,1.0,1.0,0.2,1.0,0.4,0.2,1.0,Sometimes,No,Parkridge
"(26, 30)",male,latino/hispanic american,Non-Vegetarian,international affairs,0.9,0.2,0.9,1.0,0.9,0.2,0.9,1.0,0.875,1.0,1.0,Yes,Occasionally,North Annex
"(26, 30)",male,latino/hispanic american,Non-Vegetarian,international affairs,0.9,0.2,0.9,1.0,0.9,0.2,0.9,1.0,0.875,1.0,1.0,Sometimes,No,Connaught Park
"(26, 30)",male,latino/hispanic american,Non-Vegetarian,international affairs,0.9,0.2,0.9,1.0,0.9,0.2,0.9,1.0,0.875,1.0,1.0,No,No,Woodland Grove
"(26, 30)",male,latino/hispanic american,Non-Vegetarian,international affairs,0.9,0.2,0.9,1.0,0.9,0.2,0.9,1.0,0.875,1.0,1.0,Sometimes,Occasionally,Arnhem Place
"(26, 30)",male,latino/hispanic american,Vegetarian,international affairs,0.9,0.2,0.9,1.0,0.9,0.2,0.9,1.0,0.875,1.0,1.0,No,No,Mayfair
"(26, 30)",male,latino/hispanic american,Non-Vegetarian,international affairs,0.9,0.2,0.9,1.0,0.9,0.2,0.9,1.0,0.875,1.0,1.0,No,Occasionally,Churchill Place
"(26, 30)",male,latino/hispanic american,Non-Vegetarian,international affairs,0.9,0.2,0.9,1.0,0.9,0.2,0.9,1.0,0.875,1.0,1.0,No,Occasionally,Arnhem Place
"(26, 30)",male,latino/hispanic american,Non-Vegetarian,international affairs,0.9,0.2,0.9,1.0,0.9,0.2,0.9,1.0,0.875,1.0,1.0,Sometimes,Yes,Rochdale Park
"(26, 30)",male,latino/hispanic american,Non-Vegetarian,international affairs,0.9,0.2,0.9,1.0,0.9,0.2,0.9,1.0,0.875,1.0,1.0,Yes,No,Lewvan Park
"(26, 30)",male,latino/hispanic american,Non-Vegetarian,international affairs,0.9,0.2,0.9,1.0,0.9,0.2,0.9,1.0,0.875,1.0,1.0,Yes,Occasionally,Lakeview Annex
"(26, 30)",male,latino/hispanic american,Non-Vegetarian,international affairs,0.9,0.2,0.9,1.0,0.9,0.2,0.9,1.0,0.875,1.0,1.0,Yes,Occasionally,Rosemont South
"(26, 30)",male,latino/hispanic american,Non-Vegetarian,international affairs,0.9,0.2,0.9,1.0,0.9,0.2,0.9,1.0,0.875,1.0,1.0,No,Yes,Lakeridge
"(26, 30)",male,latino/hispanic american,Vegetarian,international affairs,0.9,0.2,0.9,1.0,0.9,0.2,0.9,1.0,0.875,1.0,1.0,Sometimes,No,Wascana Addition
"(26, 30)",male,latino/hispanic american,Non-Vegetarian,international affairs,0.9,0.2,0.9,1.0,0.9,0.2,0.9,1.0,0.875,1.0,1.0,Sometimes,Occasionally,Glen Elm Park
"(26, 30)",male,latino/hispanic american,Non-Vegetarian,international affairs,0.9,0.2,0.9,1.0,0.9,0.2,0.9,1.0,0.875,1.0,1.0,Sometimes,No,Highland Park
"(26, 30)",male,latino/hispanic american,Vegetarian,international affairs,0.9,0.2,0.9,1.0,0.9,0.2,0.9,1.0,0.875,1.0,1.0,No,Yes,Rosemont
"(26, 30)",male,latino/hispanic american,Vegetarian,international affairs,0.9,0.2,0.9,1.0,0.9,0.2,0.9,1.0,0.875,1.0,1.0,Sometimes,Occasionally,Glen Elm Park South
"(26, 30)",male,latino/hispanic american,Vegetarian,international affairs,0.9,0.2,0.9,1.0,0.9,0.2,0.9,1.0,0.875,1.0,1.0,Sometimes,No,Rosemont
"(26, 30)",male,latino/hispanic american,Vegetarian,international affairs,0.9,0.2,0.9,1.0,0.9,0.2,0.9,1.0,0.875,1.0,1.0,No,Occasionally,City View
"(26, 30)",male,latino/hispanic american,Non-Vegetarian,international affairs,0.9,0.2,0.9,1.0,0.9,0.2,0.9,1.0,0.875,1.0,1.0,Sometimes,Yes,Glen Elm Park South
"(31, 35)",male,european/caucasian-american,Non-Vegetarian,international affairs,0.875,0.6,1.0,0.875,1.0,0.8,1.0,0.9,0.9,1.0,0.7,No,No,Industrial Ross
"(31, 35)",male,european/caucasian-american,Vegetarian,international affairs,0.875,0.6,1.0,0.875,1.0,0.8,1.0,0.9,0.9,1.0,0.7,Sometimes,No,Connaught Park
"(31, 35)",male,european/caucasian-american,Vegetarian,international affairs,0.875,0.6,1.0,0.875,1.0,0.8,1.0,0.9,0.9,1.0,0.7,Yes,Yes,Creekside
"(31, 35)",male,european/caucasian-american,Non-Vegetarian,international affairs,0.875,0.6,1.0,0.875,1.0,0.8,1.0,0.9,0.9,1.0,0.7,Yes,No,Connaught Park
"(31, 35)",male,european/caucasian-american,Vegetarian,international affairs,0.875,0.6,1.0,0.875,1.0,0.8,1.0,0.9,0.9,1.0,0.7,Yes,Yes,Rochdale Park
"(31, 35)",male,european/caucasian-american,Non-Vegetarian,international affairs,0.875,0.6,1.0,0.875,1.0,0.8,1.0,0.9,0.9,1.0,0.7,No,Yes,Highland Park
"(31, 35)",male,european/caucasian-american,Non-Vegetarian,international affairs,0.875,0.6,1.0,0.875,1.0,0.8,1.0,0.9,0.9,1.0,0.7,Yes,Occasionally,Normanview West Addition
"(31, 35)",male,european/caucasian-american,Non-Vegetarian,international affairs,0.875,0.6,1.0,0.875,1.0,0.8,1.0,0.9,0.9,1.0,0.7,No,Yes,Maple Ridge
"(31, 35)",male,european/caucasian-american,Vegetarian,international affairs,0.875,0.6,1.0,0.875,1.0,0.8,1.0,0.9,0.9,1.0,0.7,Sometimes,No,Parkridge
"(31, 35)",male,european/caucasian-american,Vegetarian,international affairs,0.875,0.6,1.0,0.875,1.0,0.8,1.0,0.9,0.9,1.0,0.7,Yes,No,Balbrigan Place
"(31, 35)",male,european/caucasian-american,Vegetarian,international affairs,0.875,0.6,1.0,0.875,1.0,0.8,1.0,0.9,0.9,1.0,0.7,Yes,No,Lakeview South
"(31, 35)",male,european/caucasian-american,Vegetarian,international affairs,0.875,0.6,1.0,0.875,1.0,0.8,1.0,0.9,0.9,1.0,0.7,Sometimes,Yes,River Heights
"(31, 35)",male,european/caucasian-american,Non-Vegetarian,international affairs,0.875,0.6,1.0,0.875,1.0,0.8,1.0,0.9,0.9,1.0,0.7,No,Yes,North Regina
"(31, 35)",male,european/caucasian-american,Vegetarian,international affairs,0.875,0.6,1.0,0.875,1.0,0.8,1.0,0.9,0.9,1.0,0.7,No,Yes,Normanview West
"(31, 35)",male,european/caucasian-american,Non-Vegetarian,international affairs,0.875,0.6,1.0,0.875,1.0,0.8,1.0,0.9,0.9,1.0,0.7,Sometimes,No,Albert Park
"(31, 35)",male,european/caucasian-american,Non-Vegetarian,international affairs,0.875,0.6,1.0,0.875,1.0,0.8,1.0,0.9,0.9,1.0,0.7,Yes,Occasionally,River Bend
"(31, 35)",male,european/caucasian-american,Vegetarian,international affairs,0.875,0.6,1.0,0.875,1.0,0.8,1.0,0.9,0.9,1.0,0.7,Sometimes,No,Lewvan Park
"(31, 35)",male,european/caucasian-american,Vegetarian,international affairs,0.875,0.6,1.0,0.875,1.0,0.8,1.0,0.9,0.9,1.0,0.7,No,No,Normanview West Addition
"(31, 35)",male,european/caucasian-american,Vegetarian,international affairs,0.875,0.6,1.0,0.875,1.0,0.8,1.0,0.9,0.9,1.0,0.7,Sometimes,Occasionally,Premier Place
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,master of international affairs,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,Sometimes,No,Lakewood
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,master of international affairs,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,Sometimes,No,Sherwood Estates
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,master of international affairs,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,No,Occasionally,Premier Place
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,master of international affairs,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,No,No,Normanview
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,master of international affairs,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,Sometimes,No,Wascana View
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,master of international affairs,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,Yes,Yes,Industrial Centre
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,master of international affairs,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,No,No,Connaught Park
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,master of international affairs,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,No,Yes,University Park East
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,master of international affairs,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,No,No,Premier Place
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,master of international affairs,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,No,No,Lakewood
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,master of international affairs,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,Sometimes,Yes,Wascana View
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,master of international affairs,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,Yes,Occasionally,Richmond Place
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,master of international affairs,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,Yes,Yes,Uplands
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,master of international affairs,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,Yes,Yes,University Park
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,master of international affairs,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,Sometimes,Occasionally,Douglas Park
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,master of international affairs,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,Yes,No,Normanview
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,master of international affairs,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,Sometimes,No,Regent Park
"(26, 30)",male,asian/pacific islander/asian-american,Non-Vegetarian,master of international affairs,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,No,Yes,Glencairn Village
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,master of international affairs,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,No,Occasionally,Hillsdale
"(26, 30)",male,asian/pacific islander/asian-american,Vegetarian,master of international affairs,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,No,No,Lakeview South
"(21, 25)",female,other,Non-Vegetarian,sociology and education,0.9,0.2,1.0,0.9,1.0,1.0,0.8,0.4,1.0,1.0,1.0,Yes,No,Rochdale Park
"(21, 25)",female,other,Vegetarian,sociology and education,0.9,0.2,1.0,0.9,1.0,1.0,0.8,0.4,1.0,1.0,1.0,Yes,Yes,Assiniboia East
"(21, 25)",female,other,Non-Vegetarian,sociology and education,0.9,0.2,1.0,0.9,1.0,1.0,0.8,0.4,1.0,1.0,1.0,No,Occasionally,Innismore
"(21, 25)",female,other,Non-Vegetarian,sociology and education,0.9,0.2,1.0,0.9,1.0,1.0,0.8,0.4,1.0,1.0,1.0,No,Yes,Wascana Park
"(21, 25)",female,other,Vegetarian,sociology and education,0.9,0.2,1.0,0.9,1.0,1.0,0.8,0.4,1.0,1.0,1.0,No,Occasionally,Eastpoint Estates
"(21, 25)",female,other,Non-Vegetarian,sociology and education,0.9,0.2,1.0,0.9,1.0,1.0,0.8,0.4,1.0,1.0,1.0,No,No,Crescents
"(21, 25)",female,other,Vegetarian,sociology and education,0.9,0.2,1.0,0.9,1.0,1.0,0.8,0.4,1.0,1.0,1.0,No,Yes,Transcona
"(21, 25)",female,other,Vegetarian,sociology and education,0.9,0.2,1.0,0.9,1.0,1.0,0.8,0.4,1.0,1.0,1.0,No,No,Wascana Addition
"(21, 25)",female,other,Vegetarian,sociology and education,0.9,0.2,1.0,0.9,1.0,1.0,0.8,0.4,1.0,1.0,1.0,Sometimes,Yes,Normandy Heights
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,elementary education,0.875,0.2,1.0,1.0,0.9,0.2,0.875,0.4,0.6,0.2,1.0,No,Occasionally,Premier Place
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,elementary education,0.875,0.2,1.0,1.0,0.9,0.2,0.875,0.4,0.6,0.2,1.0,Sometimes,No,Regent Park
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,elementary education,0.875,0.2,1.0,1.0,0.9,0.2,0.875,0.4,0.6,0.2,1.0,No,Occasionally,Old 33
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,elementary education,0.875,0.2,1.0,1.0,0.9,0.2,0.875,0.4,0.6,0.2,1.0,Sometimes,Occasionally,Glen Elm Park
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,elementary education,0.875,0.2,1.0,1.0,0.9,0.2,0.875,0.4,0.6,0.2,1.0,Yes,Occasionally,North Regina
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,elementary education,0.875,0.2,1.0,1.0,0.9,0.2,0.875,0.4,0.6,0.2,1.0,Yes,Occasionally,Windsor Park
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,elementary education,0.875,0.2,1.0,1.0,0.9,0.2,0.875,0.4,0.6,0.2,1.0,Sometimes,No,Lakeview Centre
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,elementary education,0.875,0.2,1.0,1.0,0.9,0.2,0.875,0.4,0.6,0.2,1.0,No,No,Spruce Meadows
"(21, 25)",female,european/caucasian-american,Non-Vegetarian,elementary education,0.875,0.2,1.0,1.0,0.9,0.2,0.875,0.4,0.6,0.2,1.0,Yes,Yes,Coventry Place
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,biology,0.875,0.2,0.875,1.0,0.875,1.0,1.0,0.875,0.6,0.9,0.6,Yes,No,McCarthy Park
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,biology,0.875,0.2,0.875,1.0,0.875,1.0,1.0,0.875,0.6,0.9,0.6,No,No,Normandy Heights
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,biology,0.875,0.2,0.875,1.0,0.875,1.0,1.0,0.875,0.6,0.9,0.6,Yes,No,Wood Meadows
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,biology,0.875,0.2,0.875,1.0,0.875,1.0,1.0,0.875,0.6,0.9,0.6,Yes,Occasionally,Glencairn Village
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,biology,0.875,0.2,0.875,1.0,0.875,1.0,1.0,0.875,0.6,0.9,0.6,Yes,Occasionally,Windsor Place
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,biology,0.875,0.2,0.875,1.0,0.875,1.0,1.0,0.875,0.6,0.9,0.6,Yes,Yes,Garden Ridge
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,biology,0.875,0.2,0.875,1.0,0.875,1.0,1.0,0.875,0.6,0.9,0.6,Sometimes,Yes,Lakewood
"(21, 25)",female,asian/pacific islander/asian-american,Non-Vegetarian,biology,0.875,0.2,0.875,1.0,0.875,1.0,1.0,0.875,0.6,0.9,0.6,Sometimes,No,Whitmore Park
"(21, 25)",female,asian/pacific islander/asian-american,Vegetarian,biology,0.875,0.2,0.875,1.0,0.875,1.0,1.0,0.875,0.6,0.9,0.6,No,No,Old 33
"(31, 35)",female,european/caucasian-american,Vegetarian,american studies,1.0,0.2,0.875,0.9,0.75,0.75,0.2,0.9,1.0,0.2,1.0,Sometimes,Occasionally,Rothwell Place
"(31, 35)",female,european/caucasian-american,Non-Vegetarian,american studies,1.0,0.2,0.875,0.9,0.75,0.75,0.2,0.9,1.0,0.2,1.0,No,No,Innismore
"(31, 35)",female,european/caucasian-american,Vegetarian,american studies,1.0,0.2,0.875,0.9,0.75,0.75,0.2,0.9,1.0,0.2,1.0,No,No,Lakeview South
"(31, 35)",female,european/caucasian-american,Vegetarian,american studies,1.0,0.2,0.875,0.9,0.75,0.75,0.2,0.9,1.0,0.2,1.0,Sometimes,No,Sherwood Estates
"(31, 35)",female,european/caucasian-american,Non-Vegetarian,american studies,1.0,0.2,0.875,0.9,0.75,0.75,0.2,0.9,1.0,0.2,1.0,No,Occasionally,Wascana Addition
"(31, 35)",female,european/caucasian-american,Non-Vegetarian,american studies,1.0,0.2,0.875,0.9,0.75,0.75,0.2,0.9,1.0,0.2,1.0,Yes,No,Lakesidge Gardens
"(31, 35)",female,european/caucasian-american,Vegetarian,american studies,1.0,0.2,0.875,0.9,0.75,0.75,0.2,0.9,1.0,0.2,1.0,Yes,No,University Park East
"(31, 35)",female,european/caucasian-american,Vegetarian,american studies,1.0,0.2,0.875,0.9,0.75,0.75,0.2,0.9,1.0,0.2,1.0,Sometimes,Yes,Lakesidge Gardens
"(31, 35)",female,european/caucasian-american,Non-Vegetarian,american studies,1.0,0.2,0.875,0.9,0.75,0.75,0.2,0.9,1.0,0.2,1.0,Sometimes,No,Dewdney Place
"(26, 30)",female,european/caucasian-american,Vegetarian,arts administration,0.875,0.4,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Yes,Occasionally,Eastpoint Estates
"(26, 30)",female,european/caucasian-american,Vegetarian,arts administration,0.875,0.4,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Yes,Yes,Old 33
"(26, 30)",female,european/caucasian-american,Vegetarian,arts administration,0.875,0.4,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Yes,Yes,Normanview West Addition
"(26, 30)",female,european/caucasian-american,Vegetarian,arts administration,0.875,0.4,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,No,No,Rothwell Place
"(26, 30)",female,european/caucasian-american,Vegetarian,arts administration,0.875,0.4,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Sometimes,Occasionally,Westridge
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,arts administration,0.875,0.4,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Sometimes,Yes,Maple Ridge
"(26, 30)",female,european/caucasian-american,Vegetarian,arts administration,0.875,0.4,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Sometimes,No,Lewvan Park
"(26, 30)",female,european/caucasian-american,Vegetarian,arts administration,0.875,0.4,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Yes,No,Wascana Park
"(26, 30)",female,european/caucasian-american,Non-Vegetarian,arts administration,0.875,0.4,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,Sometimes,No,Parkview
"(31, 35)",female,european/caucasian-american,Vegetarian,conservation biology,0.9,0.2,1.0,0.875,1.0,0.75,0.75,1.0,1.0,0.6,0.6,No,Occasionally,Maple Ridge
"(31, 35)",female,european/caucasian-american,Non-Vegetarian,conservation biology,0.9,0.2,1.0,0.875,1.0,0.75,0.75,1.0,1.0,0.6,0.6,No,No,Westridge
"(31, 35)",female,european/caucasian-american,Non-Vegetarian,conservation biology,0.9,0.2,1.0,0.875,1.0,0.75,0.75,1.0,1.0,0.6,0.6,Sometimes,Yes,Old 33
"(31, 35)",female,european/caucasian-american,Vegetarian,conservation biology,0.9,0.2,1.0,0.875,1.0,0.75,0.75,1.0,1.0,0.6,0.6,Yes,Occasionally,Lakewood
"(31, 35)",female,european/caucasian-american,Vegetarian,conservation biology,0.9,0.2,1.0,0.875,1.0,0.75,0.75,1.0,1.0,0.6,0.6,Yes,No,Washington Park
"(31, 35)",female,european/caucasian-american,Non-Vegetarian,conservation biology,0.9,0.2,1.0,0.875,1.0,0.75,0.75,1.0,1.0,0.6,0.6,Sometimes,Yes,Connaught Park
"(31, 35)",female,european/caucasian-american,Vegetarian,conservation biology,0.9,0.2,1.0,0.875,1.0,0.75,0.75,1.0,1.0,0.6,0.6,Yes,No,Rosemont
"(31, 35)",female,european/caucasian-american,Vegetarian,conservation biology,0.9,0.2,1.0,0.875,1.0,0.75,0.75,1.0,1.0,0.6,0.6,Yes,Yes,Grand Trunk Annex
